"několik<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+M%C3%A1m+n%C4%9Bkolik+ko%C4%8Dek."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Mám <span style=""color:#06c; font-weight:bold;"">několik</span> koček.</a>"	"several<br><br>I have <span style=""color:#06c; font-weight:bold;"">several</span> cats."
"velmi<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Je+to+velmi+dobr%C3%A9."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Je to <span style=""color:#06c; font-weight:bold;"">velmi</span> dobré.</a>"	"very<br><br>It is <span style=""color:#06c; font-weight:bold;"">very</span> good."
"oko<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+To+je+moje+oko."" target=""_blank"" style=""color: inherit; text-decoration: none;"">To je moje <span style=""color:#06c; font-weight:bold;"">oko</span>.</a>"	"eye<br><br>That is my <span style=""color:#06c; font-weight:bold;"">eye</span>."
"nad<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Pt%C3%A1k+je+nad+domem."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Pták je <span style=""color:#06c; font-weight:bold;"">nad</span> domem.</a>"	"above<br><br>The bird is <span style=""color:#06c; font-weight:bold;"">above</span> the house."
"město<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Praha+je+m%C4%9Bsto."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Praha je <span style=""color:#06c; font-weight:bold;"">město</span>.</a>"	"city<br><br>Prague is a <span style=""color:#06c; font-weight:bold;"">city</span>."
"poslední<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Je+to+posledn%C3%AD+kus."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Je to <span style=""color:#06c; font-weight:bold;"">poslední</span> kus.</a>"	"last<br><br>It is the <span style=""color:#06c; font-weight:bold;"">last</span> piece."
"cesta<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Cesta+je+dlouh%C3%A1."" target=""_blank"" style=""color: inherit; text-decoration: none;""><span style=""color:#06c; font-weight:bold;"">Cesta</span> je dlouhá.</a>"	journey / way<br><br>The journey is long.
"některý<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+N%C4%9Bkter%C3%BD+d%C5%AFm+je+nov%C3%BD."" target=""_blank"" style=""color: inherit; text-decoration: none;""><span style=""color:#06c; font-weight:bold;"">Některý</span> dům je nový.</a>"	"some<br><br><span style=""color:#06c; font-weight:bold;"">Some</span> house is new."
"asi<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Asi+jsem+doma."" target=""_blank"" style=""color: inherit; text-decoration: none;""><span style=""color:#06c; font-weight:bold;"">Asi</span> jsem doma.</a>"	"probably<br><br>I am <span style=""color:#06c; font-weight:bold;"">probably</span> home."
"jaký<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Jak%C3%BD+je+to+d%C5%AFm%3F"" target=""_blank"" style=""color: inherit; text-decoration: none;""><span style=""color:#06c; font-weight:bold;"">Jaký</span> je to dům?</a>"	"what kind of<br><br><span style=""color:#06c; font-weight:bold;"">What kind of</span> house is it?"
"právě<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Pr%C3%A1v%C4%9B+j%C3%ADm."" target=""_blank"" style=""color: inherit; text-decoration: none;""><span style=""color:#06c; font-weight:bold;"">Právě</span> jím.</a>"	"just now<br><br>I am <span style=""color:#06c; font-weight:bold;"">just now</span> eating."
"přes<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Jdu+p%C5%99es+d%C5%AFm."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Jdu <span style=""color:#06c; font-weight:bold;"">přes</span> dům.</a>"	over / across<br><br>I go across the house.
"dům<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+To+je+m%C5%AFj+d%C5%AFm."" target=""_blank"" style=""color: inherit; text-decoration: none;"">To je můj <span style=""color:#06c; font-weight:bold;"">dům</span>.</a>"	"house<br><br>That is my <span style=""color:#06c; font-weight:bold;"">house</span>."
"proto<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Pr%C5%A1%C3%AD%2C+proto+jsem+doma."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Prší, <span style=""color:#06c; font-weight:bold;"">proto</span> jsem doma.</a>"	therefore / so<br><br>It is raining, so I am home.
"věc<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+To+je+moje+v%C4%9Bc."" target=""_blank"" style=""color: inherit; text-decoration: none;"">To je moje <span style=""color:#06c; font-weight:bold;"">věc</span>.</a>"	"thing<br><br>That is my <span style=""color:#06c; font-weight:bold;"">thing</span>."
"tu<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Jsem+tu."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Jsem <span style=""color:#06c; font-weight:bold;"">tu</span>.</a>"	"here<br><br>I am <span style=""color:#06c; font-weight:bold;"">here</span>."
"voda<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Chci+vodu."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Chci vodu.</a>"	"water<br><br>I want <span style=""color:#06c; font-weight:bold;"">water</span>."
"společnost<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Je+to+velk%C3%A1+spole%C4%8Dnost."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Je to velká <span style=""color:#06c; font-weight:bold;"">společnost</span>.</a>"	"company<br><br>It is a big <span style=""color:#06c; font-weight:bold;"">company</span>."
"najít<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Chci+naj%C3%ADt+d%C5%AFm."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Chci <span style=""color:#06c; font-weight:bold;"">najít</span> dům.</a>"	"to find<br><br>I want <span style=""color:#06c; font-weight:bold;"">to find</span> a house."
"nikdy<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Nikdy+nepiju+pivo."" target=""_blank"" style=""color: inherit; text-decoration: none;""><span style=""color:#06c; font-weight:bold;"">Nikdy</span> nepiju pivo.</a>"	"never<br><br>I <span style=""color:#06c; font-weight:bold;"">never</span> drink beer."
"již<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Ji%C5%BE+jsem+tady."" target=""_blank"" style=""color: inherit; text-decoration: none;""><span style=""color:#06c; font-weight:bold;"">Již</span> jsem tady.</a>"	"already<br><br>I am <span style=""color:#06c; font-weight:bold;"">already</span> here."
"brzy<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Budu+tam+brzy."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Budu tam <span style=""color:#06c; font-weight:bold;"">brzy</span>.</a>"	"soon<br><br>I will be there <span style=""color:#06c; font-weight:bold;"">soon</span>."
"část<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+To+je+mal%C3%A1+%C4%8D%C3%A1st."" target=""_blank"" style=""color: inherit; text-decoration: none;"">To je malá <span style=""color:#06c; font-weight:bold;"">část</span>.</a>"	"part<br><br>That is a small <span style=""color:#06c; font-weight:bold;"">part</span>."
"což<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Co%C5%BE+je+dob%C5%99e."" target=""_blank"" style=""color: inherit; text-decoration: none;""><span style=""color:#06c; font-weight:bold;"">Což</span> je dobře.</a>"	"which<br><br><span style=""color:#06c; font-weight:bold;"">Which</span> is good."
"udělat<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Chci+to+ud%C4%9Blat."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Chci to <span style=""color:#06c; font-weight:bold;"">udělat</span>.</a>"	to do / to make<br><br>I want to do it.
"vlastní<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+M%C3%A1m+vlastn%C3%AD+auto."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Mám <span style=""color:#06c; font-weight:bold;"">vlastní</span> auto.</a>"	"own<br><br>I have my <span style=""color:#06c; font-weight:bold;"">own</span> car."
"dokázat<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Ty+to+dok%C3%A1%C5%BEe%C5%A1%21"" target=""_blank"" style=""color: inherit; text-decoration: none;"">Ty to dokážeš!</a>"	to manage / prove<br><br>You can do it!
"chvíle<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+M%C3%A1m+chv%C3%ADli+%C4%8Das."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Mám chvíli čas.</a>"	"moment<br><br>I have a <span style=""color:#06c; font-weight:bold;"">moment</span> of time."
"systém<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Ten+syst%C3%A9m+je+star%C3%BD."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Ten <span style=""color:#06c; font-weight:bold;"">systém</span> je starý.</a>"	"system<br><br>The <span style=""color:#06c; font-weight:bold;"">system</span> is old."
"kdyby<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Kdybych+m%C4%9Bl+%C4%8Das%2C+jdu."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Kdybych měl čas, jdu.</a>"	"if<br><br><span style=""color:#06c; font-weight:bold;"">If</span> I had time, I'd go."
"hodina<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+M%C3%A1m+jednu+hodinu."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Mám jednu hodinu.</a>"	"hour<br><br>I have one <span style=""color:#06c; font-weight:bold;"">hour</span>."
"proč<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Pro%C4%8D+jsi+tady%3F"" target=""_blank"" style=""color: inherit; text-decoration: none;""><span style=""color:#06c; font-weight:bold;"">Proč</span> jsi tady?</a>"	"why<br><br><span style=""color:#06c; font-weight:bold;"">Why</span> are you here?"
"stejně<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Stejn%C4%9B+tam+nejdu."" target=""_blank"" style=""color: inherit; text-decoration: none;""><span style=""color:#06c; font-weight:bold;"">Stejně</span> tam nejdu.</a>"	"anyway<br><br>I am not going there <span style=""color:#06c; font-weight:bold;"">anyway</span>."
"takže<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Pr%C5%A1%C3%AD%2C+tak%C5%BEe+jsem+doma."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Prší, <span style=""color:#06c; font-weight:bold;"">takže</span> jsem doma.</a>"	"so<br><br>It is raining, <span style=""color:#06c; font-weight:bold;"">so</span> I am home."
"často<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+%C4%8Casto+piju+k%C3%A1vu."" target=""_blank"" style=""color: inherit; text-decoration: none;""><span style=""color:#06c; font-weight:bold;"">Často</span> piju kávu.</a>"	"often<br><br>I <span style=""color:#06c; font-weight:bold;"">often</span> drink coffee."
"dnes<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Dnes+je+hezky."" target=""_blank"" style=""color: inherit; text-decoration: none;""><span style=""color:#06c; font-weight:bold;"">Dnes</span> je hezky.</a>"	"today<br><br><span style=""color:#06c; font-weight:bold;"">Today</span> it is nice."
"slovo<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+To+je+nov%C3%A9+slovo."" target=""_blank"" style=""color: inherit; text-decoration: none;"">To je nové <span style=""color:#06c; font-weight:bold;"">slovo</span>.</a>"	"word<br><br>That is a new <span style=""color:#06c; font-weight:bold;"">word</span>."
"tady<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Jsem+tady."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Jsem <span style=""color:#06c; font-weight:bold;"">tady</span>.</a>"	"here<br><br>I am <span style=""color:#06c; font-weight:bold;"">here</span>."
"až<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+P%C5%99ijdu%2C+a%C5%BE+bude+%C4%8Das."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Přijdu, <span style=""color:#06c; font-weight:bold;"">až</span> bude čas.</a>"	when / until<br><br>I will come when there is time.
"lze<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Lze+to+ud%C4%9Blat."" target=""_blank"" style=""color: inherit; text-decoration: none;""><span style=""color:#06c; font-weight:bold;"">Lze</span> to udělat.</a>"	"it is possible<br><br><span style=""color:#06c; font-weight:bold;"">It is possible</span> to do it."
"nechat<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Nech+to+tady."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Nech to tady.</a>"	to let / to leave<br><br>Leave it here.
"problém<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Nem%C3%A1m+probl%C3%A9m."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Nemám <span style=""color:#06c; font-weight:bold;"">problém</span>.</a>"	"problem<br><br>I don't have a <span style=""color:#06c; font-weight:bold;"">problem</span>."
"někdo<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+N%C4%9Bkdo+je+v+dom%C4%9B."" target=""_blank"" style=""color: inherit; text-decoration: none;""><span style=""color:#06c; font-weight:bold;"">Někdo</span> je v domě.</a>"	"someone<br><br><span style=""color:#06c; font-weight:bold;"">Someone</span> is in the house."
"oba<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Oba+jsme+tady."" target=""_blank"" style=""color: inherit; text-decoration: none;""><span style=""color:#06c; font-weight:bold;"">Oba</span> jsme tady.</a>"	"both<br><br><span style=""color:#06c; font-weight:bold;"">Both</span> of us are here."
"možný<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Je+to+mo%C5%BEn%C3%A9."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Je to možné.</a>"	"possible<br><br>It is <span style=""color:#06c; font-weight:bold;"">possible</span>."
"vůbec<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+V%C5%AFbec+to+nev%C3%ADm."" target=""_blank"" style=""color: inherit; text-decoration: none;""><span style=""color:#06c; font-weight:bold;"">Vůbec</span> to nevím.</a>"	"at all<br><br>I don't know it <span style=""color:#06c; font-weight:bold;"">at all</span>."
"cena<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Cena+je+dobr%C3%A1."" target=""_blank"" style=""color: inherit; text-decoration: none;""><span style=""color:#06c; font-weight:bold;"">Cena</span> je dobrá.</a>"	"price<br><br>The <span style=""color:#06c; font-weight:bold;"">price</span> is good."
"proti<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Jsem+proti."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Jsem <span style=""color:#06c; font-weight:bold;"">proti</span>.</a>"	"against<br><br>I am <span style=""color:#06c; font-weight:bold;"">against</span> (it)."
"rád<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+R%C3%A1d+piju+%C4%8Daj."" target=""_blank"" style=""color: inherit; text-decoration: none;""><span style=""color:#06c; font-weight:bold;"">Rád</span> piju čaj.</a>"	glad / to like<br><br>I like to drink tea.
"stále<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+St%C3%A1le+jsem+tady."" target=""_blank"" style=""color: inherit; text-decoration: none;""><span style=""color:#06c; font-weight:bold;"">Stále</span> jsem tady.</a>"	"still<br><br>I am <span style=""color:#06c; font-weight:bold;"">still</span> here."
"řada<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Je+to+dlouh%C3%A1+%C5%99ada."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Je to dlouhá <span style=""color:#06c; font-weight:bold;"">řada</span>.</a>"	row / series<br><br>It is a long row.
"možná<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Mo%C5%BEn%C3%A1+p%C5%99ijdu."" target=""_blank"" style=""color: inherit; text-decoration: none;""><span style=""color:#06c; font-weight:bold;"">Možná</span> přijdu.</a>"	"maybe<br><br><span style=""color:#06c; font-weight:bold;"">Maybe</span> I will come."
"škola<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+%C5%A0kola+je+velk%C3%A1."" target=""_blank"" style=""color: inherit; text-decoration: none;""><span style=""color:#06c; font-weight:bold;"">Škola</span> je velká.</a>"	"school<br><br>The <span style=""color:#06c; font-weight:bold;"">school</span> is big."
"pouze<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+M%C3%A1m+pouze+k%C3%A1vu."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Mám <span style=""color:#06c; font-weight:bold;"">pouze</span> kávu.</a>"	"only<br><br>I <span style=""color:#06c; font-weight:bold;"">only</span> have coffee."
"hrát<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Chci+hr%C3%A1t+hru."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Chci <span style=""color:#06c; font-weight:bold;"">hrát</span> hru.</a>"	"to play<br><br>I want <span style=""color:#06c; font-weight:bold;"">to play</span> a game."
"jestli<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Nev%C3%ADm%2C+jestli+je+doma."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Nevím, <span style=""color:#06c; font-weight:bold;"">jestli</span> je doma.</a>"	if / whether<br><br>I don't know if he is home.
"nikdo<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Nikdo+tu+nen%C3%AD."" target=""_blank"" style=""color: inherit; text-decoration: none;""><span style=""color:#06c; font-weight:bold;"">Nikdo</span> tu není.</a>"	"no one<br><br><span style=""color:#06c; font-weight:bold;"">No one</span> is here."
"firma<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Ta+firma+je+nov%C3%A1."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Ta <span style=""color:#06c; font-weight:bold;"">firma</span> je nová.</a>"	"company<br><br>That <span style=""color:#06c; font-weight:bold;"">company</span> is new."
"mladý<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Ten+mu%C5%BE+je+mlad%C3%BD."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Ten muž je <span style=""color:#06c; font-weight:bold;"">mladý</span>.</a>"	"young<br><br>That man is <span style=""color:#06c; font-weight:bold;"">young</span>."
"totiž<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Jsem+doma%2C+jsem+toti%C5%BE+nemocn%C3%BD."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Jsem doma, jsem <span style=""color:#06c; font-weight:bold;"">totiž</span> nemocný.</a>"	you see / because<br><br>I am home, because I am sick.
"různý<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+M%C3%A1m+r%C5%AFzn%C3%A9+v%C4%9Bci."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Mám různé věci.</a>"	different / various<br><br>I have various things.
"čekat<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+%C4%8Cek%C3%A1m+na+t%C3%A1tu."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Čekám na tátu.</a>"	to wait<br><br>I am waiting for dad.
"mluvit<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Mluv%C3%ADm+%C4%8Desky."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Mluvím česky.</a>"	to speak<br><br>I speak Czech.
"dlouhý<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Cesta+je+dlouh%C3%A1."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Cesta je dlouhá.</a>"	"long<br><br>The journey is <span style=""color:#06c; font-weight:bold;"">long</span>."
"kolem<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Jdu+kolem+domu."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Jdu <span style=""color:#06c; font-weight:bold;"">kolem</span> domu.</a>"	"around<br><br>I go <span style=""color:#06c; font-weight:bold;"">around</span> the house."
"váš<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+To+je+v%C3%A1%C5%A1+d%C5%AFm."" target=""_blank"" style=""color: inherit; text-decoration: none;"">To je <span style=""color:#06c; font-weight:bold;"">váš</span> dům.</a>"	your (plural/formal)<br><br>That is your house.
"málo<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+M%C3%A1m+m%C3%A1lo+%C4%8Dasu."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Mám <span style=""color:#06c; font-weight:bold;"">málo</span> času.</a>"	little / few<br><br>I have little time.
"jediný<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+On+je+jedin%C3%BD+syn."" target=""_blank"" style=""color: inherit; text-decoration: none;"">On je <span style=""color:#06c; font-weight:bold;"">jediný</span> syn.</a>"	only / single<br><br>He is the only son.
"vrátit<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Chci+vr%C3%A1tit+tu+v%C4%9Bc."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Chci <span style=""color:#06c; font-weight:bold;"">vrátit</span> tu věc.</a>"	"to return<br><br>I want <span style=""color:#06c; font-weight:bold;"">to return</span> that thing."
"zase<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Zase+jsi+zapomn%C4%9Bl+kl%C3%AD%C4%8De+doma."" target=""_blank"" style=""color: inherit; text-decoration: none;""><span style=""color:#06c; font-weight:bold;"">Zase</span> jsi zapomněl klíče doma.</a>"	"again<br><br>You forgot your keys at home <span style=""color:#06c; font-weight:bold;"">again</span>."
"snažit<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Sna%C5%BE%C3%ADm+se+mluvit+%C4%8Desky+ka%C5%BEd%C3%BD+den."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Snažím se mluvit česky každý den.</a>"	to try<br><br>I am trying to speak Czech every day.
"konec<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Bl%C3%AD%C5%BE%C3%AD+se+konec+%C5%A1koln%C3%ADho+roku."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Blíží se <span style=""color:#06c; font-weight:bold;"">konec</span> školního roku.</a>"	"end<br><br>The <span style=""color:#06c; font-weight:bold;"">end</span> of the school year is approaching."
"vypadat<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Vypad%C3%A1%C5%A1+dnes+velmi+spokojen%C4%9B."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Vypadáš dnes velmi spokojeně.</a>"	to look (seem)<br><br>You look very satisfied today.
"koruna<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+M%C3%A1+jen+p%C3%A1r+korun+v+pen%C4%9B%C5%BEence."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Má jen pár korun v peněžence.</a>"	crown (currency)<br><br>He has only a few crowns in his wallet.
"pohled<br><br><a href=""https://www.perplexity.ai/search?q=Explain+what+this+sentence+means+in+simple+terms.+Break+down+grammatical+concepts%3A+Na+prvn%C3%AD+pohled+to+vypad%C3%A1+snadn%C3%A9."" target=""_blank"" style=""color: inherit; text-decoration: none;"">Na první <span style=""color:#06c; font-weight:bold;"">pohled</span> to vypadá snadné.</a>"	look, view<br><br>At first glance it looks easy.
